loss,accuracy,val_loss,val_accuracy,lr
1.4302117824554443,0.6074017286300659,1.7026350498199463,0.5706959962844849,0.0019499999471008778
1.4147263765335083,0.6092991232872009,1.683790922164917,0.5725274682044983,0.0019499999471008778
1.4114965200424194,0.61015385389328,1.6718981266021729,0.5795970559120178,0.0019499999471008778
1.4098416566848755,0.6119316220283508,1.670031189918518,0.5786080360412598,0.0019499999471008778
1.4036215543746948,0.612991452217102,1.6774048805236816,0.5786080360412598,0.0019499999471008778
1.409916877746582,0.6100171208381653,1.6682779788970947,0.5801464915275574,0.0019499999471008778
1.399823546409607,0.6124273538589478,1.6638031005859375,0.5820146799087524,0.0019499999471008778
1.399061918258667,0.6107008457183838,1.660805106163025,0.5820146799087524,0.0019499999471008778
1.3939801454544067,0.6128376126289368,1.6671552658081055,0.585934042930603,0.0019499999471008778
1.3919578790664673,0.6128888726234436,1.6685340404510498,0.5835897326469421,0.0019499999471008778
1.383915901184082,0.614598274230957,1.6627827882766724,0.5881685018539429,0.0019499999471008778
1.3729279041290283,0.6172991394996643,1.6575299501419067,0.5883882641792297,0.0019499999471008778
1.3591822385787964,0.619982898235321,1.6653997898101807,0.5853480100631714,0.0019499999471008778
1.3613728284835815,0.6192307472229004,1.665459394454956,0.5872161388397217,0.0019499999471008778
1.3455206155776978,0.6229572892189026,1.662955641746521,0.5879853367805481,0.0019499999471008778
1.3332200050354004,0.6287179589271545,1.6547118425369263,0.5935531258583069,0.0019499999471008778
1.3244189023971558,0.6276068091392517,1.6471351385116577,0.5947252511978149,0.0019499999471008778
1.3208786249160767,0.6297606825828552,1.6696022748947144,0.5871428847312927,0.0019499999471008778
1.3012651205062866,0.6360170841217041,1.647587537765503,0.5939926505088806,0.0019499999471008778
1.29452645778656,0.6352478861808777,1.6999194622039795,0.5839926600456238,0.0019499999471008778
1.2941817045211792,0.6373845934867859,1.6443842649459839,0.5982417464256287,0.0019499999471008778
1.2900440692901611,0.6376068592071533,1.6463048458099365,0.5983882546424866,0.0019499999471008778
1.2841224670410156,0.6389230489730835,1.664093255996704,0.5928571224212646,0.0019499999471008778
1.278437852859497,0.6390769481658936,1.6571241617202759,0.6007326245307922,0.0019499999471008778
1.2709206342697144,0.6434187889099121,1.6539762020111084,0.6007326245307922,0.0019499999471008778
1.2572569847106934,0.6454871892929077,1.6464341878890991,0.6035164594650269,0.0019499999471008778
1.2596073150634766,0.6437948942184448,1.6605082750320435,0.6002563834190369,0.0019499999471008778
1.2461751699447632,0.6465811729431152,1.6577304601669312,0.6025640964508057,0.0019499999471008778
1.2459874153137207,0.6468889117240906,1.6557120084762573,0.6035531163215637,0.0019499999471008778
1.2338253259658813,0.6490256190299988,1.6532509326934814,0.6037728786468506,0.0019499999471008778
1.232796311378479,0.6528034210205078,1.6618956327438354,0.6047985553741455,0.0019499999471008778
1.226025104522705,0.6513845920562744,1.6712243556976318,0.6031867861747742,0.0019499999471008778
1.2261794805526733,0.6539487242698669,1.668106198310852,0.6073992848396301,0.0019499999471008778
1.2036033868789673,0.6591965556144714,1.6515576839447021,0.6138461828231812,0.0019499999471008778
1.2089512348175049,0.6552820801734924,1.6581960916519165,0.6115750670433044,0.0019499999471008778
1.210874319076538,0.6578461527824402,1.6554739475250244,0.6116117238998413,0.0019499999471008778
1.2025513648986816,0.6582393050193787,1.6647546291351318,0.6087912321090698,0.0019499999471008778
1.1941312551498413,0.660974383354187,1.656117558479309,0.6091209053993225,0.0019499999471008778
1.1954728364944458,0.6603077054023743,1.6624102592468262,0.6083883047103882,0.0019499999471008778
1.189337968826294,0.6621538400650024,1.6695053577423096,0.6096336841583252,0.0019499999471008778
1.097792387008667,0.6891453266143799,1.6312743425369263,0.621648371219635,0.0009749999735504389
1.0906039476394653,0.6891623735427856,1.6295404434204102,0.6197435855865479,0.0009749999735504389
1.0875376462936401,0.6917606592178345,1.6369340419769287,0.6207326054573059,0.0009749999735504389
1.079172134399414,0.6926324963569641,1.6409831047058105,0.6214652061462402,0.0009749999735504389
1.0825432538986206,0.6908376216888428,1.639087438583374,0.6181318759918213,0.0009749999735504389
1.0743865966796875,0.6942735314369202,1.6353991031646729,0.6224542260169983,0.0009749999735504389
1.0749807357788086,0.6930427551269531,1.6407197713851929,0.6235897541046143,0.0009749999735504389
1.0735702514648438,0.6924273371696472,1.6321983337402344,0.6246153712272644,0.0009749999735504389
1.0640263557434082,0.6980341672897339,1.6323095560073853,0.6262637376785278,0.0009749999735504389
1.0635242462158203,0.6949231028556824,1.6317074298858643,0.625091552734375,0.0009749999735504389
1.062502145767212,0.6981709599494934,1.6360738277435303,0.6245055198669434,0.0009749999735504389
1.0562151670455933,0.6978803277015686,1.635292887687683,0.6269596815109253,0.0009749999735504389
1.0547610521316528,0.697282075881958,1.6425048112869263,0.622893750667572,0.0009749999735504389
1.046918511390686,0.7007179260253906,1.6411571502685547,0.6258608102798462,0.0009749999735504389
1.05592942237854,0.6965470314025879,1.6386568546295166,0.6261172294616699,0.0009749999735504389
1.0596256256103516,0.69646155834198,1.6442700624465942,0.6267765760421753,0.0009749999735504389
1.0489426851272583,0.6995042562484741,1.638761043548584,0.6267033219337463,0.0009749999735504389
1.040202021598816,0.7028717994689941,1.6402614116668701,0.6279121041297913,0.0009749999735504389
1.038999080657959,0.7022222280502319,1.6342713832855225,0.6292673945426941,0.0009749999735504389
1.0372827053070068,0.7034871578216553,1.6428418159484863,0.6296337246894836,0.0009749999735504389
1.030901551246643,0.7048034071922302,1.6405442953109741,0.6272527575492859,0.0009749999735504389
1.0327792167663574,0.702102541923523,1.641789197921753,0.6322710514068604,0.0009749999735504389
1.0313056707382202,0.705094039440155,1.642843246459961,0.6268864274024963,0.0009749999735504389
1.0300407409667969,0.7052649855613708,1.6532915830612183,0.6278754472732544,0.0009749999735504389
1.0232871770858765,0.7070940136909485,1.6474924087524414,0.6305128335952759,0.0009749999735504389
1.0245574712753296,0.7047350406646729,1.6463695764541626,0.6286447048187256,0.0009749999735504389
1.015567421913147,0.7087692022323608,1.6611778736114502,0.6264469027519226,0.0009749999735504389
1.0164151191711426,0.7061196565628052,1.6508787870407104,0.629487156867981,0.0009749999735504389
1.0186161994934082,0.7081880569458008,1.6439474821090698,0.6319047808647156,0.0009749999735504389
1.0163170099258423,0.7076239585876465,1.6517808437347412,0.6288644671440125,0.0009749999735504389
1.0094983577728271,0.7128205299377441,1.6551698446273804,0.6309523582458496,0.0009749999735504389
1.0043606758117676,0.711145281791687,1.649824619293213,0.6332234144210815,0.0009749999735504389
1.0006027221679688,0.712376058101654,1.653321623802185,0.6313186883926392,0.0009749999735504389
1.0104596614837646,0.7100170850753784,1.6617621183395386,0.633809506893158,0.0009749999735504389
0.9990677833557129,0.7125982642173767,1.654950737953186,0.6295970678329468,0.0009749999735504389
0.9988334774971008,0.712581217288971,1.6644610166549683,0.6337729096412659,0.0009749999735504389
1.0008723735809326,0.7110256552696228,1.6570042371749878,0.6315751075744629,0.0009749999735504389
1.0031307935714722,0.7116068601608276,1.6578627824783325,0.6349084377288818,0.0009749999735504389
0.9907646775245667,0.7153162360191345,1.6622251272201538,0.6333699822425842,0.0009749999735504389
0.997984766960144,0.7125641107559204,1.679358959197998,0.6306226849555969,0.0009749999735504389
0.996402382850647,0.7131282091140747,1.6602606773376465,0.6324175596237183,0.0009749999735504389
0.9803059697151184,0.7177435755729675,1.6657878160476685,0.6324175596237183,0.0009749999735504389
0.9787894487380981,0.7184957265853882,1.6710128784179688,0.6317582130432129,0.0009749999735504389
0.9870954751968384,0.7139999866485596,1.6746277809143066,0.631428599357605,0.0009749999735504389
0.986822247505188,0.7166837453842163,1.6692155599594116,0.6344322562217712,0.0009749999735504389
0.9746030569076538,0.7177606821060181,1.6676256656646729,0.632673978805542,0.0009749999735504389
0.9708170294761658,0.7205811738967896,1.688926100730896,0.629340648651123,0.0009749999735504389
0.9805020093917847,0.7164615392684937,1.6761367321014404,0.6342490911483765,0.0009749999735504389
0.9688301086425781,0.7203418612480164,1.6787699460983276,0.6338461637496948,0.0009749999735504389
0.974026620388031,0.7197777628898621,1.6795587539672852,0.6353113651275635,0.0009749999735504389
0.9641380310058594,0.7216068506240845,1.6776562929153442,0.6375824213027954,0.0009749999735504389
0.9706740379333496,0.7200000286102295,1.677955150604248,0.6363369822502136,0.0009749999735504389
0.9672806262969971,0.7211111187934875,1.68509042263031,0.633736252784729,0.0009749999735504389
0.9600329399108887,0.7220683693885803,1.6905161142349243,0.6346153616905212,0.0009749999735504389
0.9666209816932678,0.719452977180481,1.6887885332107544,0.6355311274528503,0.0009749999735504389
0.956287682056427,0.7256923317909241,1.6858718395233154,0.6353479623794556,0.0009749999735504389
0.9665765762329102,0.7205128073692322,1.6941416263580322,0.6352747082710266,0.0009749999735504389
0.957545816898346,0.723931610584259,1.6855342388153076,0.6347619295120239,0.0009749999735504389
0.9602031111717224,0.7215897440910339,1.693487286567688,0.6344322562217712,0.0009749999735504389
0.9560770392417908,0.7243589758872986,1.6918108463287354,0.6364102363586426,0.0009749999735504389
0.9616408944129944,0.7215555310249329,1.6982617378234863,0.6345787644386292,0.0009749999735504389
0.9538518786430359,0.7244444489479065,1.6943475008010864,0.6358974575996399,0.0009749999735504389
0.9472399950027466,0.7255897521972656,1.699784517288208,0.639194130897522,0.0009749999735504389
0.9523465037345886,0.7263931632041931,1.7076377868652344,0.636996328830719,0.0009749999735504389
0.9506041407585144,0.725367546081543,1.7052927017211914,0.6351648569107056,0.0009749999735504389
0.9416195750236511,0.7269060015678406,1.70012629032135,0.6385714411735535,0.0009749999735504389
0.9432957172393799,0.725948691368103,1.7089502811431885,0.6370329856872559,0.0009749999735504389
0.944297730922699,0.7262564301490784,1.7011182308197021,0.6372160911560059,0.0009749999735504389
0.9436134696006775,0.7267521619796753,1.7058205604553223,0.6368498206138611,0.0009749999735504389
0.938196063041687,0.7282392978668213,1.713161826133728,0.6372160911560059,0.0009749999735504389
0.9375885128974915,0.7287008762359619,1.7167092561721802,0.6378388404846191,0.0009749999735504389
0.934758722782135,0.7303418517112732,1.7072412967681885,0.6384981870651245,0.0009749999735504389
0.9344830513000488,0.7291281819343567,1.708877444267273,0.638131856918335,0.0009749999735504389
0.935814619064331,0.7282392978668213,1.71530020236969,0.6389011144638062,0.0009749999735504389
0.9291830658912659,0.7297435998916626,1.7146885395050049,0.6371794939041138,0.0009749999735504389
0.9310904741287231,0.7291795015335083,1.7082539796829224,0.6399633884429932,0.0009749999735504389
0.9322996735572815,0.7302734851837158,1.7148916721343994,0.6398901343345642,0.0009749999735504389
0.9255369305610657,0.7309914827346802,1.7154569625854492,0.6408424973487854,0.0009749999735504389
0.9256682395935059,0.7288547158241272,1.7220025062561035,0.6378388404846191,0.0009749999735504389
0.9169872403144836,0.7336410284042358,1.7183676958084106,0.6388278603553772,0.0009749999735504389
0.9222071766853333,0.7324615120887756,1.7220516204833984,0.6376190185546875,0.0009749999735504389
0.9225506782531738,0.7327008843421936,1.7269333600997925,0.6377289295196533,0.0009749999735504389
0.9196581840515137,0.732273519039154,1.725785493850708,0.6387546062469482,0.0009749999735504389
0.9150374531745911,0.7332478761672974,1.7291795015335083,0.6394872069358826,0.0009749999735504389
0.9184345602989197,0.7336239218711853,1.727136254310608,0.6412087678909302,0.0009749999735504389
0.9201720356941223,0.7310768961906433,1.7293579578399658,0.6405494213104248,0.0009749999735504389
0.9088636040687561,0.733880341053009,1.7334575653076172,0.6406593322753906,0.0009749999735504389
0.9096484780311584,0.7352307438850403,1.7377556562423706,0.6390842199325562,0.0009749999735504389
0.9109714031219482,0.7347692251205444,1.7354131937026978,0.6401098966598511,0.0009749999735504389
0.9098908305168152,0.7352136969566345,1.7347211837768555,0.6385347843170166,0.0009749999735504389
0.9108396768569946,0.7343589663505554,1.732308030128479,0.6377655863761902,0.0009749999735504389
0.9095649123191833,0.7336581349372864,1.7446314096450806,0.6403296589851379,0.0009749999735504389
0.9012546539306641,0.7386153936386108,1.7392785549163818,0.6399633884429932,0.0009749999735504389
0.9080791473388672,0.7345299124717712,1.7440110445022583,0.6394505500793457,0.0009749999735504389
0.8984887599945068,0.7396923303604126,1.742579460144043,0.6395238041877747,0.0009749999735504389
0.9070859551429749,0.735076904296875,1.7528825998306274,0.641391932964325,0.0009749999735504389
0.8988443613052368,0.738854706287384,1.7483428716659546,0.6364102363586426,0.0009749999735504389
0.9013032913208008,0.7379829287528992,1.7481189966201782,0.6420146226882935,0.0009749999735504389
0.899506151676178,0.7386325001716614,1.7468700408935547,0.6404395699501038,0.0009749999735504389
0.8975231647491455,0.7367692589759827,1.7555063962936401,0.64018315076828,0.0009749999735504389
0.8925444483757019,0.7403419017791748,1.7496250867843628,0.6409524083137512,0.0009749999735504389
0.8966690301895142,0.7374358773231506,1.7541853189468384,0.6436263918876648,0.0009749999735504389
0.8963376879692078,0.7381709218025208,1.761218547821045,0.6398168206214905,0.0009749999735504389
0.8871403336524963,0.741692304611206,1.764862298965454,0.6400732398033142,0.0009749999735504389
0.8996415138244629,0.7367863059043884,1.7660350799560547,0.6418315172195435,0.0009749999735504389
0.8893245458602905,0.7405470013618469,1.7552151679992676,0.6439560651779175,0.0009749999735504389
0.8815735578536987,0.7440512776374817,1.7626588344573975,0.639194130897522,0.0009749999735504389
0.8903456330299377,0.7393333315849304,1.7584763765335083,0.642380952835083,0.0009749999735504389
0.8872545957565308,0.7407521605491638,1.7681645154953003,0.6431502103805542,0.0009749999735504389
0.8839830160140991,0.7415213584899902,1.7620768547058105,0.6457875370979309,0.0009749999735504389
0.8780977725982666,0.7426666617393494,1.7808477878570557,0.6430036425590515,0.0009749999735504389
0.8768711090087891,0.7433674931526184,1.7735017538070679,0.6432234644889832,0.0009749999735504389
0.8820658326148987,0.7426837682723999,1.7673583030700684,0.6429670453071594,0.0009749999735504389
0.8849144577980042,0.7422564029693604,1.7792202234268188,0.6405128240585327,0.0009749999735504389
0.8782206177711487,0.7460342049598694,1.7725030183792114,0.6432600617408752,0.0009749999735504389
0.8770197033882141,0.7448034286499023,1.7754467725753784,0.6430768966674805,0.0009749999735504389
0.8729445338249207,0.7448717951774597,1.7734265327453613,0.6425274610519409,0.0009749999735504389
0.8777178525924683,0.7417435646057129,1.774741530418396,0.641391932964325,0.0009749999735504389
0.8752302527427673,0.7443589568138123,1.7767466306686401,0.6416850090026855,0.0009749999735504389
0.8729400634765625,0.7444444298744202,1.7793551683425903,0.6442124247550964,0.0009749999735504389
